canton_id;canton;municipality_id;municipality;registered_voters;cast_ballots;participation_rate;blank_votes;invalid_votes;valid_ballots;yes;no;yes_perc
2;Bern / Berne;610;Herbligen;466;224;48.1;4;0;220;151;69;68.6
2;Bern / Berne;611;Kiesen;730;389;53.3;3;0;386;204;182;52.8
2;Bern / Berne;612;Konolfingen;4'143;2'157;52.1;20;0;2'137;1'100;1'037;51.5
2;Bern / Berne;613;Landiswil;551;216;39.2;4;0;212;134;78;63.2
2;Bern / Berne;614;Linden;1'085;446;41.1;8;0;438;305;133;69.6
2;Bern / Berne;615;Mirchel;495;217;43.8;2;0;215;153;62;71.2
2;Bern / Berne;616;Mnsingen;9'567;5'154;53.9;55;1;5'098;2'348;2'750;46.1
2;Bern / Berne;617;Niederhnigen;544;273;50.2;4;0;269;158;111;58.7
2;Bern / Berne;619;Oberdiessbach;2'781;1'368;49.2;16;5;1'347;787;560;58.4
2;Bern / Berne;620;Oberthal;627;235;37.5;3;0;232;129;103;55.6
2;Bern / Berne;622;Oppligen;513;247;48.1;4;0;243;121;122;49.8
2;Bern / Berne;623;Rubigen;2'269;1'143;50.4;10;0;1'133;527;606;46.5
2;Bern / Berne;626;Walkringen;1'461;619;42.4;11;0;608;335;273;55.1
2;Bern / Berne;627;Worb;8'262;4'166;50.4;56;4;4'106;1'997;2'109;48.6
2;Bern / Berne;628;Z„ziwil;1'207;542;44.9;1;0;541;295;246;54.5
2;Bern / Berne;629;Oberhnigen;249;117;47;1;0;116;75;41;64.7
2;Bern / Berne;630;Allmendingen;443;257;58;2;0;255;142;113;55.7
2;Bern / Berne;632;Wichtrach;3'378;1'526;45.2;11;2;1'513;817;696;54
2;Bern / Berne;662;Ferenbalm;963;516;53.6;9;0;507;298;209;58.8
2;Bern / Berne;663;Frauenkappelen;995;570;57.3;10;6;554;305;249;55.1
2;Bern / Berne;665;Gurbr;189;104;55;1;0;103;76;27;73.8
2;Bern / Berne;666;Kriechenwil;363;157;43.3;2;0;155;94;61;60.6
2;Bern / Berne;667;Laupen;2'284;1'188;52;15;0;1'173;589;584;50.2
2;Bern / Berne;668;Mhleberg;2'309;1'162;50.3;5;0;1'157;678;479;58.6
2;Bern / Berne;669;Mnchenwiler;386;190;49.2;1;0;189;111;78;58.7
2;Bern / Berne;670;Neuenegg;3'978;1'797;45.2;14;0;1'783;1'020;763;57.2
2;Bern / Berne;671;Wileroltigen;289;149;51.6;0;0;149;95;54;63.8
2;Bern / Berne;681;Belprahon;237;124;52.3;2;0;122;82;40;67.2
2;Bern / Berne;683;Champoz;131;82;62.6;0;0;82;67;15;81.7
2;Bern / Berne;687;Corcelles (BE);175;88;50.3;2;0;86;60;26;69.8
2;Bern / Berne;690;Court;1'020;431;42.3;6;2;423;315;108;74.5
2;Bern / Berne;691;Cr‚mines;374;172;46;3;1;168;110;58;65.5
2;Bern / Berne;692;Eschert;268;116;43.3;0;2;114;90;24;78.9
2;Bern / Berne;694;Grandval;274;125;45.6;0;0;125;89;36;71.2
2;Bern / Berne;696;Loveresse;264;123;46.6;2;1;120;87;33;72.5
2;Bern / Berne;700;Moutier;4'610;2'221;48.2;29;0;2'192;1'309;883;59.7
2;Bern / Berne;701;Perrefitte;352;151;42.9;2;0;149;116;33;77.9
2;Bern / Berne;703;Reconvilier;1'532;700;45.7;11;0;689;485;204;70.4
2;Bern / Berne;704;Roches (BE);149;57;38.3;2;0;55;49;6;89.1
2;Bern / Berne;706;Saicourt;476;225;47.3;2;0;223;160;63;71.7
2;Bern / Berne;707;Saules (BE);120;60;50;1;0;59;42;17;71.2
2;Bern / Berne;708;Schelten;68;27;39.7;0;0;27;13;14;48.1
2;Bern / Berne;709;Seehof;47;17;36.2;0;0;17;12;5;70.6
2;Bern / Berne;711;Sorvilier;218;102;46.8;1;1;100;68;32;68
2;Bern / Berne;713;Tavannes;2'113;846;40;15;2;829;562;267;67.8
2;Bern / Berne;715;Reb‚velier;35;23;65.7;0;0;23;17;6;73.9
2;Bern / Berne;716;Petit-Val;303;184;60.7;2;0;182;126;56;69.2
2;Bern / Berne;717;Valbirse;2'651;1'225;46.2;23;1;1'201;833;368;69.4
2;Bern / Berne;723;La Neuveville;2'700;1'344;49.8;21;7;1'316;622;694;47.3
2;Bern / Berne;724;Nods;603;258;42.8;5;0;253;159;94;62.8
2;Bern / Berne;726;Plateau de Diesse;1'562;742;47.5;11;0;731;417;314;57
2;Bern / Berne;731;Aegerten;1'511;686;45.4;8;0;678;410;268;60.5
2;Bern / Berne;732;Bellmund;1'281;700;54.6;12;1;687;349;338;50.8
2;Bern / Berne;733;Brgg;2'778;1'231;44.3;15;1;1'215;696;519;57.3
2;Bern / Berne;734;Bhl;382;177;46.3;3;0;174;105;69;60.3
2;Bern / Berne;735;Epsach;266;125;47;1;0;124;71;53;57.3
2;Bern / Berne;736;Hagneck;331;164;49.5;4;0;160;109;51;68.1
2;Bern / Berne;737;Hermrigen;243;118;48.6;2;0;116;82;34;70.7
2;Bern / Berne;738;Jens;515;300;58.3;4;0;296;161;135;54.4
2;Bern / Berne;739;Ipsach;2'900;1'451;50;9;10;1'432;749;683;52.3
2;Bern / Berne;740;Ligerz;420;259;61.7;6;0;253;124;129;49
2;Bern / Berne;741;Merzligen;325;192;59.1;2;0;190;103;87;54.2
2;Bern / Berne;742;M”rigen;706;391;55.4;9;0;382;240;142;62.8
2;Bern / Berne;743;Nidau;4'409;2'021;45.8;23;0;1'998;914;1'084;45.7
2;Bern / Berne;744;Orpund;2'024;846;41.8;8;0;838;527;311;62.9
2;Bern / Berne;745;Port;2'681;1'378;51.4;15;2;1'361;735;626;54
2;Bern / Berne;746;Safnern;1'464;712;48.6;2;0;710;451;259;63.5
2;Bern / Berne;747;Scheuren;367;194;52.9;2;0;192;125;67;65.1
2;Bern / Berne;748;Schwadernau;510;225;44.1;1;0;224;147;77;65.6
2;Bern / Berne;749;Studen (BE);2'110;928;44;3;0;925;623;302;67.4
2;Bern / Berne;750;Sutz-Lattrigen;1'032;512;49.6;3;0;509;250;259;49.1
2;Bern / Berne;751;T„uffelen;2'320;1'181;50.9;10;0;1'171;642;529;54.8
2;Bern / Berne;754;Walperswil;774;360;46.5;1;0;359;215;144;59.9
2;Bern / Berne;755;Worben;1'766;864;48.9;12;0;852;503;349;59
2;Bern / Berne;756;Twann-Tscherz;930;523;56.2;4;0;519;224;295;43.2
2;Bern / Berne;761;D„rstetten;680;318;46.8;6;0;312;215;97;68.9
2;Bern / Berne;762;Diemtigen;1'858;707;38.1;4;0;703;499;204;71
2;Bern / Berne;763;Erlenbach im Simmental;1'395;568;40.7;8;0;560;336;224;60
2;Bern / Berne;766;Oberwil im Simmental;674;300;44.5;6;0;294;201;93;68.4
2;Bern / Berne;767;Reutigen;787;362;46;2;0;360;224;136;62.2
2;Bern / Berne;768;Spiez;9'913;4'955;50;42;1;4'912;2'518;2'394;51.3
2;Bern / Berne;769;Wimmis;1'899;887;46.7;4;0;883;539;344;61
2;Bern / Berne;770;Stocken-H”fen;840;370;44;2;0;368;249;119;67.7
2;Bern / Berne;782;Guttannen;211;105;49.8;0;0;105;56;49;53.3
2;Bern / Berne;783;Hasliberg;846;367;43.4;6;0;361;186;175;51.5
2;Bern / Berne;784;Innertkirchen;885;362;40.9;1;0;361;216;145;59.8
2;Bern / Berne;785;Meiringen;3'218;1'412;43.9;13;0;1'399;747;652;53.4
2;Bern / Berne;786;Schattenhalb;418;170;40.7;2;0;168;100;68;59.5
2;Bern / Berne;791;Boltigen;1'028;388;37.7;3;0;385;266;119;69.1
2;Bern / Berne;792;Lenk;1'814;804;44.3;7;0;797;489;308;61.4
2;Bern / Berne;793;St. Stephan;1'041;539;51.8;3;0;536;400;136;74.6
2;Bern / Berne;794;Zweisimmen;2'296;986;42.9;7;0;979;561;418;57.3
2;Bern / Berne;841;Gsteig;686;285;41.5;4;0;281;163;118;58
2;Bern / Berne;842;Lauenen;619;260;42;6;0;254;150;104;59.1
2;Bern / Berne;843;Saanen;4'287;1'978;46.1;17;0;1'961;1'064;897;54.3
2;Bern / Berne;852;Guggisberg;1'279;478;37.4;0;1;477;318;159;66.7
2;Bern / Berne;853;Rschegg;1'461;569;38.9;4;0;565;350;215;61.9
2;Bern / Berne;855;Schwarzenburg;5'538;2'456;44.3;15;0;2'441;1'302;1'139;53.3
2;Bern / Berne;861;Belp;8'315;4'255;51.2;35;13;4'207;2'316;1'891;55.1
2;Bern / Berne;863;Burgistein;909;412;45.3;3;0;409;226;183;55.3
2;Bern / Berne;866;Gerzensee;940;487;51.8;3;0;484;257;227;53.1
2;Bern / Berne;867;Gurzelen;671;324;48.3;3;0;321;207;114;64.5
2;Bern / Berne;868;Jaberg;249;136;54.6;0;0;136;75;61;55.1
2;Bern / Berne;869;Kaufdorf;778;466;59.9;2;1;463;216;247;46.7
2;Bern / Berne;870;Kehrsatz;2'713;1'613;59.5;19;1;1'593;799;794;50.2
2;Bern / Berne;872;Kirchdorf (BE);1'486;726;48.9;2;0;724;412;312;56.9
2;Bern / Berne;879;Riggisberg;2'396;1'085;45.3;9;0;1'076;639;437;59.4
2;Bern / Berne;880;Reggisberg;1'514;678;44.8;6;0;672;404;268;60.1
2;Bern / Berne;883;Seftigen;1'655;816;49.3;10;0;806;454;352;56.3
2;Bern / Berne;884;Toffen;1'902;1'038;54.6;11;0;1'027;574;453;55.9
2;Bern / Berne;885;Uttigen;1'642;882;53.7;10;0;872;465;407;53.3
2;Bern / Berne;886;Wattenwil;2'427;1'073;44.2;12;0;1'061;623;438;58.7
2;Bern / Berne;888;Wald (BE);1'391;714;51.3;10;0;704;390;314;55.4
2;Bern / Berne;889;Thurnen;1'599;874;54.7;11;0;863;417;446;48.3
2;Bern / Berne;901;Eggiwil;2'057;749;36.4;7;0;742;519;223;69.9
2;Bern / Berne;902;Langnau im Emmental;7'527;3'912;52;54;1;3'857;1'912;1'945;49.6
2;Bern / Berne;903;Lauperswil;2'248;856;38.1;14;0;842;545;297;64.7
2;Bern / Berne;904;R”thenbach im Emmental;1'021;409;40.1;1;2;406;290;116;71.4
2;Bern / Berne;905;Rderswil;1'977;775;39.2;2;0;773;482;291;62.4
2;Bern / Berne;906;Schangnau;784;327;41.7;1;0;326;253;73;77.6
2;Bern / Berne;907;Signau;2'192;1'006;45.9;9;0;997;675;322;67.7
2;Bern / Berne;908;Trub;1'410;434;30.8;5;0;429;268;161;62.5
2;Bern / Berne;909;Trubschachen;1'157;475;41.1;5;0;470;272;198;57.9
2;Bern / Berne;921;Amsoldingen;669;346;51.7;2;0;344;210;134;61
2;Bern / Berne;922;Blumenstein;1'018;446;43.8;3;0;443;304;139;68.6
2;Bern / Berne;923;Buchholterberg;1'270;584;46;1;0;583;421;162;72.2
2;Bern / Berne;924;Eriz;434;201;46.3;2;0;199;152;47;76.4
2;Bern / Berne;925;Fahrni;654;305;46.6;1;1;303;178;125;58.7
2;Bern / Berne;927;Heiligenschwendi;555;287;51.7;2;1;284;168;116;59.2
2;Bern / Berne;928;Heimberg;5'083;2'243;44.1;17;0;2'226;1'346;880;60.5
2;Bern / Berne;929;Hilterfingen;3'208;1'829;57;25;0;1'804;858;946;47.6
2;Bern / Berne;931;Homberg;404;175;43.3;0;0;175;126;49;72
2;Bern / Berne;932;Horrenbach-Buchen;174;81;46.6;1;0;80;72;8;90
2;Bern / Berne;934;Oberhofen am Thunersee;1'942;1'140;58.7;16;1;1'123;561;562;50
2;Bern / Berne;935;Oberlangenegg;401;160;39.9;0;0;160;110;50;68.8
2;Bern / Berne;936;Pohlern;177;84;47.5;0;0;84;62;22;73.8
2;Bern / Berne;938;Sigriswil;4'016;2'032;50.6;22;0;2'010;1'247;763;62
2;Bern / Berne;939;Steffisburg;12'133;6'102;50.3;65;2;6'035;3'089;2'946;51.2
2;Bern / Berne;940;Teuffenthal (BE);146;78;53.4;0;0;78;55;23;70.5
2;Bern / Berne;941;Thierachern;1'929;966;50.1;18;0;948;564;384;59.5
2;Bern / Berne;942;Thun;32'352;15'355;47.5;154;0;15'201;7'504;7'697;49.4
2;Bern / Berne;943;Uebeschi;563;299;53.1;3;0;296;192;104;64.9
2;Bern / Berne;944;Uetendorf;4'570;2'254;49.3;9;5;2'240;1'368;872;61.1
2;Bern / Berne;945;Unterlangenegg;811;375;46.2;2;0;373;238;135;63.8
2;Bern / Berne;946;Wachseldorn;177;90;50.8;0;0;90;75;15;83.3
2;Bern / Berne;947;Zwieselberg;241;126;52.3;2;0;124;62;62;50
2;Bern / Berne;948;Forst-L„ngenbhl;618;326;52.8;6;0;320;214;106;66.9
2;Bern / Berne;951;Affoltern im Emmental;958;451;47.1;3;0;448;303;145;67.6
2;Bern / Berne;952;Drrenroth;854;361;42.3;0;0;361;250;111;69.3
2;Bern / Berne;953;Eriswil;1'138;433;38;5;0;428;271;157;63.3
2;Bern / Berne;954;Huttwil;3'668;1'502;40.9;16;0;1'486;900;586;60.6
2;Bern / Berne;955;Ltzelflh;3'404;1'539;45.2;14;2;1'523;903;620;59.3
2;Bern / Berne;956;Regsau;2'640;1'193;45.2;8;0;1'185;708;477;59.7
2;Bern / Berne;957;Sumiswald;4'250;1'679;39.5;15;0;1'664;967;697;58.1
2;Bern / Berne;958;Trachselwald;799;336;42.1;3;0;333;222;111;66.7
2;Bern / Berne;959;Walterswil (BE);468;171;36.5;2;0;169;108;61;63.9
2;Bern / Berne;960;Wyssachen;949;400;42.1;5;0;395;257;138;65.1
2;Bern / Berne;971;Attiswil;1'176;560;47.6;8;0;552;317;235;57.4
2;Bern / Berne;972;Berken;38;24;63.2;0;0;24;17;7;70.8
2;Bern / Berne;973;Bettenhausen;548;297;54.2;1;0;296;176;120;59.5
2;Bern / Berne;975;Farnern;179;85;47.5;0;0;85;51;34;60
2;Bern / Berne;976;Graben;270;134;49.6;3;0;131;83;48;63.4
2;Bern / Berne;977;Heimenhausen;879;413;47;0;0;413;272;141;65.9
2;Bern / Berne;979;Herzogenbuchsee;4'942;2'290;46.3;18;1;2'271;1'151;1'120;50.7
2;Bern / Berne;980;Inkwil;534;274;51.3;5;0;269;163;106;60.6
2;Bern / Berne;981;Niederbipp;3'221;1'242;38.6;4;1;1'237;802;435;64.8
2;Bern / Berne;982;Nieder”nz;1'292;678;52.5;4;0;674;375;299;55.6
2;Bern / Berne;983;Oberbipp;1'234;594;48.1;2;0;592;367;225;62
2;Bern / Berne;985;Ochlenberg;480;242;50.4;2;0;240;157;83;65.4
2;Bern / Berne;987;Rumisberg;397;198;49.9;1;0;197;124;73;62.9
2;Bern / Berne;988;Seeberg;1'316;626;47.6;3;0;623;363;260;58.3
2;Bern / Berne;989;Th”rigen;914;431;47.2;7;0;424;266;158;62.7
2;Bern / Berne;990;Walliswil bei Niederbipp;178;79;44.4;2;0;77;54;23;70.1
2;Bern / Berne;991;Walliswil bei Wangen;499;206;41.3;2;0;204;148;56;72.5
2;Bern / Berne;992;Wangen an der Aare;1'679;903;53.8;3;2;898;538;360;59.9
2;Bern / Berne;993;Wangenried;335;179;53.4;2;1;176;124;52;70.5
2;Bern / Berne;995;Wiedlisbach;1'665;658;39.5;7;0;651;384;267;59
3;Luzern;1001;Doppleschwand;603;344;57;3;6;335;233;102;69.6
3;Luzern;1002;Entlebuch;2'434;1'318;54.1;10;9;1'299;849;450;65.4
3;Luzern;1004;Flhli;1'275;956;75;6;8;942;671;271;71.2
3;Luzern;1005;Hasle (LU);1'362;777;57;12;6;759;548;211;72.2
3;Luzern;1007;Romoos;501;286;57.1;7;3;276;179;97;64.9
3;Luzern;1008;Schpfheim;3'144;2'011;64;10;13;1'988;1'246;742;62.7
3;Luzern;1009;Werthenstein;1'446;725;50.1;3;9;713;479;234;67.2
3;Luzern;1010;Escholzmatt-Marbach;3'394;1'799;53;11;16;1'772;1'226;546;69.2
3;Luzern;1021;Aesch (LU);917;476;51.9;5;8;463;302;161;65.2
3;Luzern;1023;Ballwil;1'948;1'068;54.8;2;8;1'058;621;437;58.7
3;Luzern;1024;Emmen;16'479;7'072;42.9;42;20;7'010;3'943;3'067;56.2
3;Luzern;1025;Ermensee;717;404;56.3;2;2;400;195;205;48.8
3;Luzern;1026;Eschenbach (LU);2'631;1'485;56.4;10;18;1'457;768;689;52.7
3;Luzern;1030;Hitzkirch;3'994;2'154;53.9;23;6;2'125;1'134;991;53.4
3;Luzern;1031;Hochdorf;6'147;3'034;49.4;21;16;2'997;1'503;1'494;50.2
3;Luzern;1032;Hohenrain;1'758;917;52.2;8;9;900;544;356;60.4
3;Luzern;1033;Inwil;1'839;938;51;1;11;926;531;395;57.3
3;Luzern;1037;Rain;2'094;1'161;55.4;4;10;1'147;647;500;56.4
3;Luzern;1039;R”merswil;1'270;724;57;4;9;711;414;297;58.2
3;Luzern;1040;Rothenburg;5'488;3'148;57.4;23;30;3'095;1'608;1'487;52
3;Luzern;1041;Schongau;759;373;49.1;0;5;368;231;137;62.8
3;Luzern;1051;Adligenswil;3'938;2'379;60.4;15;21;2'343;1'066;1'277;45.5
3;Luzern;1052;Buchrain;4'044;2'066;51.1;15;21;2'030;1'000;1'030;49.3
3;Luzern;1053;Dierikon;1'010;410;40.6;3;3;404;205;199;50.7
3;Luzern;1054;Ebikon;8'878;4'353;49;24;64;4'265;2'197;2'068;51.5
3;Luzern;1055;Gisikon;903;455;50.4;2;6;447;276;171;61.7
3;Luzern;1056;Greppen;771;450;58.4;2;1;447;229;218;51.2
3;Luzern;1057;Honau;291;158;54.3;1;1;156;89;67;57.1
3;Luzern;1058;Horw;9'781;5'690;58.2;36;33;5'621;2'602;3'019;46.3
3;Luzern;1059;Kriens;18'819;9'891;52.6;54;34;9'803;4'740;5'063;48.4
3;Luzern;1061;Luzern;53'497;27'855;52.1;251;2;27'602;9'897;17'705;35.9
3;Luzern;1062;Malters;5'260;2'729;51.9;18;16;2'695;1'396;1'299;51.8
3;Luzern;1063;Meggen;5'318;3'297;62;21;5;3'271;1'622;1'649;49.6
3;Luzern;1064;Meierskappel;957;479;50.1;5;3;471;252;219;53.5
3;Luzern;1065;Root;3'139;1'359;43.3;9;9;1'341;656;685;48.9
3;Luzern;1066;Schwarzenberg;1'276;723;56.7;1;8;714;435;279;60.9
3;Luzern;1067;Udligenswil;1'678;1'021;60.8;8;9;1'004;527;477;52.5
3;Luzern;1068;Vitznau;889;568;63.9;3;4;561;307;254;54.7
3;Luzern;1069;Weggis;2'900;1'701;58.7;16;10;1'675;850;825;50.7
3;Luzern;1081;Beromnster;4'573;2'327;50.9;11;20;2'296;1'268;1'028;55.2
3;Luzern;1082;Bron;1'564;681;43.5;5;6;670;407;263;60.7
3;Luzern;1083;Buttisholz;2'267;1'214;53.6;17;20;1'177;642;535;54.5
3;Luzern;1084;Eich;1'242;729;58.7;7;10;712;377;335;52.9
3;Luzern;1085;Geuensee;1'735;797;45.9;5;0;792;439;353;55.4
3;Luzern;1086;Grosswangen;2'236;1'079;48.3;6;11;1'062;618;444;58.2
3;Luzern;1088;Hildisrieden;1'749;980;56;6;8;966;552;414;57.1
3;Luzern;1089;Knutwil;1'623;844;52;5;11;828;442;386;53.4
3;Luzern;1091;Mauensee;1'092;568;52;4;0;564;246;318;43.6
3;Luzern;1093;Neuenkirch;5'051;2'567;50.8;18;16;2'533;1'382;1'151;54.6
3;Luzern;1094;Nottwil;2'759;1'432;51.9;9;15;1'408;719;689;51.1
3;Luzern;1095;Oberkirch;3'473;2'048;59;18;10;2'020;916;1'104;45.3
3;Luzern;1097;Rickenbach (LU);2'225;1'053;47.3;5;5;1'043;670;373;64.2
3;Luzern;1098;Ruswil;5'068;2'697;53.2;26;24;2'647;1'411;1'236;53.3
3;Luzern;1099;Schenkon;2'248;1'193;53.1;10;7;1'176;639;537;54.3
3;Luzern;1100;Schlierbach;651;384;59;4;1;379;224;155;59.1
3;Luzern;1102;Sempach;3'026;1'827;60.4;9;14;1'804;781;1'023;43.3
3;Luzern;1103;Sursee;7'166;3'731;52.1;25;40;3'666;1'541;2'125;42
3;Luzern;1104;Triengen;2'783;1'407;50.6;7;8;1'392;831;561;59.7
3;Luzern;1107;Wolhusen;2'742;1'474;53.8;8;7;1'459;880;579;60.3
3;Luzern;1121;Alberswil;465;223;48;1;2;220;140;80;63.6
3;Luzern;1122;Altbron;733;344;46.9;2;1;341;180;161;52.8
3;Luzern;1123;Altishofen;1'300;657;50.5;1;5;651;378;273;58.1
3;Luzern;1125;Dagmersellen;3'732;1'791;48;10;7;1'774;1'066;708;60.1
3;Luzern;1127;Egolzwil;1'113;546;49.1;3;2;541;287;254;53
3;Luzern;1128;Ettiswil;1'940;894;46.1;4;8;882;507;375;57.5
3;Luzern;1129;Fischbach;518;262;50.6;0;0;262;187;75;71.4
3;Luzern;1131;Grossdietwil;633;323;51;0;5;318;177;141;55.7
3;Luzern;1132;Hergiswil bei Willisau;1'403;687;49;4;2;681;464;217;68.1
3;Luzern;1135;Luthern;928;443;47.7;0;2;441;308;133;69.8
3;Luzern;1136;Menznau;2'104;1'033;49.1;4;9;1'020;652;368;63.9
3;Luzern;1137;Nebikon;1'505;716;47.6;3;8;705;415;290;58.9
3;Luzern;1139;Pfaffnau;1'829;853;46.6;3;10;840;514;326;61.2
3;Luzern;1140;Reiden;4'356;1'995;45.8;6;29;1'960;1'169;791;59.6
3;Luzern;1142;Roggliswil;544;274;50.4;2;0;272;169;103;62.1
3;Luzern;1143;Sch”tz;2'841;1'220;42.9;8;5;1'207;636;571;52.7
3;Luzern;1145;Ufhusen;702;340;48.4;1;3;336;238;98;70.8
3;Luzern;1146;Wauwil;1'472;667;45.3;3;3;661;404;257;61.1
3;Luzern;1147;Wikon;977;457;46.8;4;2;451;267;184;59.2
3;Luzern;1150;Zell (LU);1'483;723;48.8;11;3;709;423;286;59.7
3;Luzern;1151;Willisau;6'207;3'285;52.9;23;22;3'240;1'803;1'437;55.6
4;Uri;1201;Altdorf (UR);6'672;3'158;47.3;12;15;3'131;1'496;1'635;47.8
4;Uri;1202;Andermatt;951;372;39.1;0;1;371;192;179;51.8
4;Uri;1203;Attinghausen;1'267;501;39.5;1;14;486;337;149;69.3
4;Uri;1205;Brglen (UR);3'041;1'256;41.3;5;16;1'235;776;459;62.8
4;Uri;1206;Erstfeld;2'535;1'159;45.7;3;11;1'145;721;424;63
4;Uri;1207;Flelen;1'443;685;47.5;7;13;665;391;274;58.8
4;Uri;1208;G”schenen;303;161;53.1;1;0;160;111;49;69.4
4;Uri;1209;Gurtnellen;404;139;34.4;2;1;136;95;41;69.9
4;Uri;1210;Hospental;137;63;46;0;0;63;41;22;65.1
4;Uri;1211;Isenthal;376;158;42;2;0;156;81;75;51.9
4;Uri;1212;Realp;110;57;51.8;0;1;56;33;23;58.9
4;Uri;1213;Schattdorf;3'976;1'794;45.1;15;17;1'762;1'065;697;60.4
4;Uri;1214;Seedorf (UR);1'428;611;42.8;4;6;601;382;219;63.6
4;Uri;1215;Seelisberg;492;230;46.7;2;6;222;128;94;57.7
4;Uri;1216;Silenen;1'536;582;37.9;1;4;577;394;183;68.3
4;Uri;1217;Sisikon;238;113;47.5;0;1;112;78;34;69.6
4;Uri;1218;Spiringen;678;244;36;0;1;243;186;57;76.5
4;Uri;1219;Untersch„chen;543;202;37.2;1;1;200;156;44;78
4;Uri;1220;Wassen;263;124;47.1;0;0;124;83;41;66.9
5;Schwyz;1301;Einsiedeln;11'329;6'534;57.7;28;0;6'506;3'878;2'628;59.6
5;Schwyz;1311;Gersau;1'546;827;53.5;0;2;825;453;372;54.9
5;Schwyz;1321;Feusisberg;3'473;1'894;54.5;6;0;1'888;1'128;760;59.7
5;Schwyz;1322;Freienbach;10'156;5'527;54.4;39;3;5'485;3'122;2'363;56.9
5;Schwyz;1323;Wollerau;4'750;2'743;57.7;15;0;2'728;1'670;1'058;61.2
5;Schwyz;1331;Kssnacht (SZ);8'662;4'982;57.5;28;0;4'954;2'603;2'351;52.5
5;Schwyz;1341;Altendorf;4'739;2'505;52.9;16;0;2'489;1'514;975;60.8
5;Schwyz;1342;Galgenen;3'402;1'668;49;7;1;1'660;1'036;624;62.4
5;Schwyz;1343;Innerthal;150;82;54.7;0;0;82;55;27;67.1
5;Schwyz;1344;Lachen;5'399;2'747;50.9;11;2;2'734;1'472;1'262;53.8
5;Schwyz;1345;Reichenburg;2'412;1'049;43.5;3;0;1'046;695;351;66.4
5;Schwyz;1346;Schbelbach;5'404;2'362;43.7;12;0;2'350;1'526;824;64.9
5;Schwyz;1347;Tuggen;2'294;1'028;44.8;8;0;1'020;693;327;67.9
5;Schwyz;1348;Vorderthal;804;411;51.1;0;0;411;314;97;76.4
5;Schwyz;1349;Wangen (SZ);3'775;1'851;49;8;1;1'842;1'182;660;64.2
5;Schwyz;1361;Alpthal;475;260;54.7;1;0;259;210;49;81.1
5;Schwyz;1362;Arth;7'269;3'808;52.4;24;1;3'783;2'197;1'586;58.1
5;Schwyz;1363;Illgau;613;315;51.4;3;0;312;215;97;68.9
5;Schwyz;1364;Ingenbohl;6'109;3'556;58.2;26;0;3'530;1'929;1'601;54.6
5;Schwyz;1365;Lauerz;787;470;59.7;3;0;467;317;150;67.9
5;Schwyz;1366;Morschach;725;435;60;2;0;433;257;176;59.4
5;Schwyz;1367;Muotathal;2'664;1'418;53.2;6;1;1'411;1'044;367;74
5;Schwyz;1368;Oberiberg;711;421;59.2;1;0;420;304;116;72.4
5;Schwyz;1369;Riemenstalden;56;28;50;0;0;28;16;12;57.1
5;Schwyz;1370;Rothenthurm;1'616;1'000;61.9;4;0;996;782;214;78.5
5;Schwyz;1371;Sattel;1'357;767;56.5;2;0;765;534;231;69.8
5;Schwyz;1372;Schwyz;10'625;6'381;60.1;47;1;6'333;3'502;2'831;55.3
5;Schwyz;1373;Steinen;2'703;1'454;53.8;12;2;1'440;890;550;61.8
5;Schwyz;1374;Steinerberg;720;395;54.9;0;0;395;294;101;74.4
5;Schwyz;1375;Unteriberg;1'810;972;53.7;1;0;971;800;171;82.4
6;Obwalden;1401;Alpnach;4'247;2'127;50.1;20;29;2'078;1'202;876;57.8
6;Obwalden;1402;Engelberg;2'762;1'801;65.2;11;37;1'753;965;788;55
6;Obwalden;1403;Giswil;2'695;1'333;49.5;13;20;1'300;763;537;58.7
6;Obwalden;1404;Kerns;4'598;2'396;52.1;23;43;2'330;1'433;897;61.5
6;Obwalden;1405;Lungern;1'611;840;52.1;7;12;821;487;334;59.3
6;Obwalden;1406;Sachseln;3'738;1'965;52.6;20;22;1'923;992;931;51.6
6;Obwalden;1407;Sarnen;7'524;4'168;55.4;31;84;4'053;2'178;1'875;53.7
7;Nidwalden;1501;Beckenried;2'717;1'435;52.8;7;12;1'416;810;606;57.2
7;Nidwalden;1502;Buochs;3'802;2'045;53.8;20;7;2'018;1'090;928;54
7;Nidwalden;1503;Dallenwil;1'470;824;56.1;9;4;811;505;306;62.3
7;Nidwalden;1504;Emmetten;1'104;535;48.5;4;7;524;363;161;69.3
7;Nidwalden;1505;Ennetbrgen;3'544;1'962;55.4;13;25;1'924;1'087;837;56.5
7;Nidwalden;1506;Ennetmoos;1'654;852;51.5;1;5;846;499;347;59
7;Nidwalden;1507;Hergiswil (NW);4'051;2'483;61.3;19;10;2'454;1'442;1'012;58.8
7;Nidwalden;1508;Oberdorf (NW);2'328;1'325;56.9;14;13;1'298;763;535;58.8
7;Nidwalden;1509;Stans;5'995;3'372;56.2;36;26;3'310;1'549;1'761;46.8
7;Nidwalden;1510;Stansstad;3'349;1'789;53.4;9;14;1'766;1'005;761;56.9
7;Nidwalden;1511;Wolfenschiessen;1'612;991;61.5;11;7;973;612;361;62.9
8;Glarus;1630;Glarus Nord;11'697;5'139;43.9;33;6;5'100;2'848;2'252;55.8
